year,session,field,subject,topic,total_question_count,avg_confidence_score,easy_count,medium_count,hard_count,unknown_count,is_zero_filled,target_confidence_score
2024,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Şiir Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Türk Dili ve Edebiyatı,Şiir Bilgisi,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2018,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Bitkilerde Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Bitkilerde Madde Taşınması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Bitkilerin Yapısı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Canlılar ve Çevre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Canlılık ve Enerji,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2024,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Destek ve Hareket Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Dolaşım Sistemleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Fotosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Fotosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Fotosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Genetik Şifre ve Protein Sentezi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Hücresel Solunum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Kemosentez,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Kemosentez,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Komünite Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Popülasyon Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Sindirim Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Solunum Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Solunum Sistemi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Solunum Sistemi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Biyoloji,Üriner Sistem,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Biyoloji,Üriner Sistem,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Biyoloji,Üriner Sistem,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Biyoloji,Üriner Sistem,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Biyoloji,Üriner Sistem,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Biyoloji,Üriner Sistem,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Biyoloji,Üriner Sistem,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Biyoloji,Üriner Sistem,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Fizik,Alternatif Akım,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Alternatif Akım,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Fizik,Alternatif Akım,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Fizik,Alternatif Akım,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Alternatif Akım,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Fizik,Alternatif Akım,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Fizik,Alternatif Akım,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Fizik,Alternatif Akım,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Açısal Momentum,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Fizik,Açısal Momentum,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Fizik,Basit Harmonik Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Basit Makineler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Fizik,Basit Makineler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Fizik,Basit Makineler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Fizik,Bağıl Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Bağıl Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,SAYISAL,Fizik,Bağıl Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,SAYISAL,Fizik,Bağıl Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Bağıl Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Fizik,Bağıl Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Fizik,Bağıl Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Fizik,Bağıl Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,SAYISAL,Fizik,Bir Boyutta Sabit İvmeli Hareket,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Fizik,Büyük Patlama ve Evrenin Oluşumu,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,SAYISAL,Fizik,Compton Saçılması ve De Broglie Dalga Boyu,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,SAYISAL,Fizik,"Dalgalarda Kırınım, Girişim ve Doppler Olayı",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,SAYISAL,Fizik,"Dalgalarda Kırınım, Girişim ve Doppler Olayı",0,0.0,0.0,0.0,0.0,0.0,True,0.0
