id,year,exam,session,field,branch,subject,topic,subtopic,question_no,question_count,difficulty_level,is_common,source_type,source_note,confidence_score,label_note
153,2023,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,20,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
154,2023,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,21,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
155,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
156,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
157,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,3,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
158,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,4,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
159,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,5,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
160,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,6,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
161,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,7,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
162,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,8,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
163,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,9,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
164,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,10,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
165,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,11,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
166,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,12,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
167,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,13,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
168,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,14,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
169,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,15,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
170,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,16,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
171,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,17,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
172,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,18,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
173,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,19,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
174,2022,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,20,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
175,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
176,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
177,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,3,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
178,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,4,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
179,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,5,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
180,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,6,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
181,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,7,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
182,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,8,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
183,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,9,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
184,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,10,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
185,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,11,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
186,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,12,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
187,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,13,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
188,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,14,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
189,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,15,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
190,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,16,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
191,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,17,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
192,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,18,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
193,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,19,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
194,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,20,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
195,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,21,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
196,2021,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,22,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
197,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
198,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
199,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,3,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
200,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,4,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
201,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,5,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
202,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,6,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
203,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,7,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
204,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,8,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
205,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,9,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
206,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,10,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
207,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,11,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
208,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,12,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
209,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,13,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
210,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,14,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
211,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,15,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
212,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,16,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
213,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,17,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
214,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,18,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
215,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,19,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
216,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,20,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
217,2020,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,21,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
218,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
219,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
220,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,3,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
221,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,4,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
222,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,5,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
223,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,6,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
224,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,7,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
225,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,8,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
226,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,9,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
227,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,10,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
228,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,11,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
229,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,12,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
230,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,13,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
231,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,14,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
232,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,15,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
233,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,16,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
234,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,17,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
235,2019,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,18,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
236,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
237,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
238,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,3,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
239,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,4,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
240,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,5,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
241,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,6,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
242,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,7,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
243,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,8,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
244,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,9,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
245,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,10,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
246,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,11,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
247,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,12,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
248,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,13,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
249,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,14,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
250,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,15,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
251,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,16,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
252,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,17,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
253,2018,YKS,TYT,ALL,Türkçe,Türkçe,Paragrafta Anlam,,18,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
254,2025,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
255,2022,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
256,2020,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
257,2019,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
258,2019,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
259,2018,YKS,TYT,ALL,Türkçe,Türkçe,Biçim Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
260,2023,YKS,TYT,ALL,Türkçe,Türkçe,Ses Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
261,2021,YKS,TYT,ALL,Türkçe,Türkçe,Ses Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
262,2019,YKS,TYT,ALL,Türkçe,Türkçe,Ses Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
263,2018,YKS,TYT,ALL,Türkçe,Türkçe,Ses Bilgisi,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
264,2025,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
265,2025,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
266,2024,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
267,2024,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
268,2023,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
269,2023,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
270,2022,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
271,2022,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
272,2021,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
273,2021,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
274,2020,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
275,2020,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
276,2019,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
277,2019,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
278,2018,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
279,2018,YKS,TYT,ALL,Türkçe,Türkçe,Yazım Kuralları,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
280,2025,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
281,2025,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
282,2024,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
283,2024,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
284,2023,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
285,2023,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
286,2022,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
287,2022,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
288,2021,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
289,2021,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
290,2020,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
291,2020,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
292,2019,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
293,2019,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
294,2018,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
295,2018,YKS,TYT,ALL,Türkçe,Türkçe,Noktalama İşaretleri,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
296,2024,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
297,2022,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
298,2021,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
299,2020,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
300,2019,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
301,2019,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
302,2019,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,3,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
303,2018,YKS,TYT,ALL,Türkçe,Türkçe,İsim Soylu Sözcükler,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
304,2025,YKS,TYT,ALL,Türkçe,Türkçe,Filler,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
305,2023,YKS,TYT,ALL,Türkçe,Türkçe,Filler,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
306,2018,YKS,TYT,ALL,Türkçe,Türkçe,Filler,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
